validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3652.01513671875,1752573279,,False,1,4daa7e25,2025-07-15_10-54-39,9.31311559677124,9.31311559677124,34938,sapien-desktop,192.168.1.136,9.31311559677124,1
3595.166748046875,1752573287,,False,2,4daa7e25,2025-07-15_10-54-47,8.310550212860107,17.623665809631348,34938,sapien-desktop,192.168.1.136,17.623665809631348,2
3533.964111328125,1752573296,,False,3,4daa7e25,2025-07-15_10-54-56,8.33136796951294,25.955033779144287,34938,sapien-desktop,192.168.1.136,25.955033779144287,3
3512.3310546875,1752573304,,False,4,4daa7e25,2025-07-15_10-55-04,8.311834812164307,34.266868591308594,34938,sapien-desktop,192.168.1.136,34.266868591308594,4
3504.41650390625,1752573312,,False,5,4daa7e25,2025-07-15_10-55-12,8.323452711105347,42.59032130241394,34938,sapien-desktop,192.168.1.136,42.59032130241394,5
3499.796142578125,1752573321,,False,6,4daa7e25,2025-07-15_10-55-21,8.302955389022827,50.89327669143677,34938,sapien-desktop,192.168.1.136,50.89327669143677,6
3495.170166015625,1752573329,,False,7,4daa7e25,2025-07-15_10-55-29,8.323888778686523,59.21716547012329,34938,sapien-desktop,192.168.1.136,59.21716547012329,7
3497.64111328125,1752573337,,False,8,4daa7e25,2025-07-15_10-55-37,8.321940898895264,67.53910636901855,34938,sapien-desktop,192.168.1.136,67.53910636901855,8
3488.305419921875,1752573346,,False,9,4daa7e25,2025-07-15_10-55-46,8.33018684387207,75.86929321289062,34938,sapien-desktop,192.168.1.136,75.86929321289062,9
3491.5849609375,1752573354,,False,10,4daa7e25,2025-07-15_10-55-54,8.319048881530762,84.18834209442139,34938,sapien-desktop,192.168.1.136,84.18834209442139,10
3490.719970703125,1752573362,,False,11,4daa7e25,2025-07-15_10-56-02,8.332005977630615,92.520348072052,34938,sapien-desktop,192.168.1.136,92.520348072052,11
3487.125732421875,1752573371,,False,12,4daa7e25,2025-07-15_10-56-11,8.329618215560913,100.84996628761292,34938,sapien-desktop,192.168.1.136,100.84996628761292,12
3486.291015625,1752573379,,False,13,4daa7e25,2025-07-15_10-56-19,8.319896697998047,109.16986298561096,34938,sapien-desktop,192.168.1.136,109.16986298561096,13
3483.559326171875,1752573387,,False,14,4daa7e25,2025-07-15_10-56-27,8.32384705543518,117.49371004104614,34938,sapien-desktop,192.168.1.136,117.49371004104614,14
3482.168212890625,1752573396,,False,15,4daa7e25,2025-07-15_10-56-36,8.364515542984009,125.85822558403015,34938,sapien-desktop,192.168.1.136,125.85822558403015,15
3484.457275390625,1752573404,,False,16,4daa7e25,2025-07-15_10-56-44,8.366414308547974,134.22463989257812,34938,sapien-desktop,192.168.1.136,134.22463989257812,16
3483.320068359375,1752573413,,False,17,4daa7e25,2025-07-15_10-56-53,8.362627983093262,142.5872678756714,34938,sapien-desktop,192.168.1.136,142.5872678756714,17
3485.70947265625,1752573421,,False,18,4daa7e25,2025-07-15_10-57-01,8.348276138305664,150.93554401397705,34938,sapien-desktop,192.168.1.136,150.93554401397705,18
3481.576904296875,1752573429,,False,19,4daa7e25,2025-07-15_10-57-09,8.360865354537964,159.29640936851501,34938,sapien-desktop,192.168.1.136,159.29640936851501,19
3477.4697265625,1752573438,,False,20,4daa7e25,2025-07-15_10-57-18,8.341609716415405,167.63801908493042,34938,sapien-desktop,192.168.1.136,167.63801908493042,20
