validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
4010.2802734375,1752574626,,True,1,ddfa9f1a,2025-07-15_11-17-06,11.677962064743042,11.677962064743042,38350,sapien-desktop,192.168.1.136,11.677962064743042,1
