validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3674.224365234375,1752592460,,False,1,4085a1d3,2025-07-15_16-14-20,10.543012619018555,10.543012619018555,55352,sapien-desktop,192.168.1.136,10.543012619018555,1
3592.2177734375,1752592470,,False,2,4085a1d3,2025-07-15_16-14-30,9.61599850654602,20.159011125564575,55352,sapien-desktop,192.168.1.136,20.159011125564575,2
3561.836669921875,1752592479,,False,3,4085a1d3,2025-07-15_16-14-39,9.631112098693848,29.790123224258423,55352,sapien-desktop,192.168.1.136,29.790123224258423,3
3545.67236328125,1752592489,,False,4,4085a1d3,2025-07-15_16-14-49,9.699956178665161,39.490079402923584,55352,sapien-desktop,192.168.1.136,39.490079402923584,4
3527.24072265625,1752592499,,False,5,4085a1d3,2025-07-15_16-14-59,9.672842502593994,49.16292190551758,55352,sapien-desktop,192.168.1.136,49.16292190551758,5
3523.16259765625,1752592508,,False,6,4085a1d3,2025-07-15_16-15-08,9.081218481063843,58.24414038658142,55352,sapien-desktop,192.168.1.136,58.24414038658142,6
3514.455810546875,1752592517,,False,7,4085a1d3,2025-07-15_16-15-17,9.342169523239136,67.58630990982056,55352,sapien-desktop,192.168.1.136,67.58630990982056,7
3512.100341796875,1752592526,,False,8,4085a1d3,2025-07-15_16-15-26,9.363009929656982,76.94931983947754,55352,sapien-desktop,192.168.1.136,76.94931983947754,8
3513.927490234375,1752592536,,False,9,4085a1d3,2025-07-15_16-15-36,9.565364837646484,86.51468467712402,55352,sapien-desktop,192.168.1.136,86.51468467712402,9
3509.766845703125,1752592545,,False,10,4085a1d3,2025-07-15_16-15-45,9.222153186798096,95.73683786392212,55352,sapien-desktop,192.168.1.136,95.73683786392212,10
3501.6171875,1752592555,,False,11,4085a1d3,2025-07-15_16-15-55,9.522985696792603,105.25982356071472,55352,sapien-desktop,192.168.1.136,105.25982356071472,11
3503.8603515625,1752592564,,False,12,4085a1d3,2025-07-15_16-16-04,9.507768869400024,114.76759243011475,55352,sapien-desktop,192.168.1.136,114.76759243011475,12
3506.598876953125,1752592574,,False,13,4085a1d3,2025-07-15_16-16-14,9.322608947753906,124.09020137786865,55352,sapien-desktop,192.168.1.136,124.09020137786865,13
3501.347412109375,1752592583,,False,14,4085a1d3,2025-07-15_16-16-23,9.610836267471313,133.70103764533997,55352,sapien-desktop,192.168.1.136,133.70103764533997,14
3498.630126953125,1752592593,,False,15,4085a1d3,2025-07-15_16-16-33,9.502204895019531,143.2032425403595,55352,sapien-desktop,192.168.1.136,143.2032425403595,15
3498.425048828125,1752592602,,False,16,4085a1d3,2025-07-15_16-16-42,9.284969091415405,152.4882116317749,55352,sapien-desktop,192.168.1.136,152.4882116317749,16
3493.256591796875,1752592611,,False,17,4085a1d3,2025-07-15_16-16-51,9.385941505432129,161.87415313720703,55352,sapien-desktop,192.168.1.136,161.87415313720703,17
3493.728271484375,1752592621,,False,18,4085a1d3,2025-07-15_16-17-01,9.405662059783936,171.27981519699097,55352,sapien-desktop,192.168.1.136,171.27981519699097,18
3495.20849609375,1752592630,,False,19,4085a1d3,2025-07-15_16-17-10,9.492540836334229,180.7723560333252,55352,sapien-desktop,192.168.1.136,180.7723560333252,19
3493.370361328125,1752592640,,False,20,4085a1d3,2025-07-15_16-17-20,9.376168251037598,190.1485242843628,55352,sapien-desktop,192.168.1.136,190.1485242843628,20
