,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
DDX3Y,0.941,0.05900000000000005,2.7694055368151407,7.253572e-06,4.0204206e-05,1e-07,0.5,-1.8352113,-3.4627433,5.7613826,-13.9411955,15.090332,0.009761333,0.07037283,0.02040816326530612,0.11344537815126049,0.07049191,0.51959556,True,Left vs Right,Left,Right
EIF1AY,0.9526,0.0474,3.0005726591928727,5.7199327e-06,1.9049365e-05,1e-07,0.5,-1.6151042,-3.1981974,5.256476,-8.99741,13.858734,0.007327428,0.031361125,0.02040816326530612,0.06302521008403361,0.055752687,0.22974572,True,Left vs Right,Left,Right
RPS4Y1,0.9674,0.03259999999999996,3.390299475604788,5.273624e-05,0.00015988178,1e-07,0.5,-0.6533334,-4.076208,7.959691,-11.391825,21.869362,0.051739465,0.2833172,0.06122448979591836,0.3277310924369749,0.3824212,2.1601791,True,Left vs Right,Left,Right
