validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3648.983642578125,1752591911,,False,1,8ae2fdba,2025-07-15_16-05-11,10.558031558990479,10.558031558990479,50071,sapien-desktop,192.168.1.136,10.558031558990479,1
3582.470947265625,1752591920,,False,2,8ae2fdba,2025-07-15_16-05-20,9.34560489654541,19.90363645553589,50071,sapien-desktop,192.168.1.136,19.90363645553589,2
3556.296875,1752591930,,False,3,8ae2fdba,2025-07-15_16-05-30,9.373783588409424,29.277420043945312,50071,sapien-desktop,192.168.1.136,29.277420043945312,3
3536.235595703125,1752591939,,False,4,8ae2fdba,2025-07-15_16-05-39,9.455649852752686,38.733069896698,50071,sapien-desktop,192.168.1.136,38.733069896698,4
3521.5205078125,1752591949,,False,5,8ae2fdba,2025-07-15_16-05-49,9.432116031646729,48.16518592834473,50071,sapien-desktop,192.168.1.136,48.16518592834473,5
3518.60546875,1752591958,,False,6,8ae2fdba,2025-07-15_16-05-58,9.443836688995361,57.60902261734009,50071,sapien-desktop,192.168.1.136,57.60902261734009,6
3512.83984375,1752591968,,False,7,8ae2fdba,2025-07-15_16-06-08,9.380714654922485,66.98973727226257,50071,sapien-desktop,192.168.1.136,66.98973727226257,7
3507.92138671875,1752591977,,False,8,8ae2fdba,2025-07-15_16-06-17,9.567514419555664,76.55725169181824,50071,sapien-desktop,192.168.1.136,76.55725169181824,8
3504.896728515625,1752591987,,False,9,8ae2fdba,2025-07-15_16-06-27,9.753007650375366,86.3102593421936,50071,sapien-desktop,192.168.1.136,86.3102593421936,9
3501.382080078125,1752591997,,False,10,8ae2fdba,2025-07-15_16-06-37,9.757143020629883,96.06740236282349,50071,sapien-desktop,192.168.1.136,96.06740236282349,10
3499.970703125,1752592006,,False,11,8ae2fdba,2025-07-15_16-06-46,9.797450065612793,105.86485242843628,50071,sapien-desktop,192.168.1.136,105.86485242843628,11
3499.477294921875,1752592016,,False,12,8ae2fdba,2025-07-15_16-06-56,9.46935749053955,115.33420991897583,50071,sapien-desktop,192.168.1.136,115.33420991897583,12
3502.29638671875,1752592025,,False,13,8ae2fdba,2025-07-15_16-07-05,8.937237977981567,124.2714478969574,50071,sapien-desktop,192.168.1.136,124.2714478969574,13
3497.68896484375,1752592034,,False,14,8ae2fdba,2025-07-15_16-07-14,8.89763593673706,133.16908383369446,50071,sapien-desktop,192.168.1.136,133.16908383369446,14
3493.333984375,1752592043,,False,15,8ae2fdba,2025-07-15_16-07-23,8.854074239730835,142.0231580734253,50071,sapien-desktop,192.168.1.136,142.0231580734253,15
3496.19580078125,1752592052,,False,16,8ae2fdba,2025-07-15_16-07-32,9.023603916168213,151.0467619895935,50071,sapien-desktop,192.168.1.136,151.0467619895935,16
3492.468994140625,1752592060,,False,17,8ae2fdba,2025-07-15_16-07-40,8.859790563583374,159.90655255317688,50071,sapien-desktop,192.168.1.136,159.90655255317688,17
3491.00732421875,1752592069,,False,18,8ae2fdba,2025-07-15_16-07-49,8.895302772521973,168.80185532569885,50071,sapien-desktop,192.168.1.136,168.80185532569885,18
3489.500732421875,1752592078,,False,19,8ae2fdba,2025-07-15_16-07-58,9.033018589019775,177.83487391471863,50071,sapien-desktop,192.168.1.136,177.83487391471863,19
3488.288818359375,1752592087,,False,20,8ae2fdba,2025-07-15_16-08-07,8.958996534347534,186.79387044906616,50071,sapien-desktop,192.168.1.136,186.79387044906616,20
