validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3699.546875,1752574387,,False,1,d979f0f5,2025-07-15_11-13-07,9.336780786514282,9.336780786514282,37690,sapien-desktop,192.168.1.136,9.336780786514282,1
3600.280029296875,1752574396,,False,2,d979f0f5,2025-07-15_11-13-16,8.315810203552246,17.65259099006653,37690,sapien-desktop,192.168.1.136,17.65259099006653,2
3558.244384765625,1752574404,,False,3,d979f0f5,2025-07-15_11-13-24,8.325514316558838,25.978105306625366,37690,sapien-desktop,192.168.1.136,25.978105306625366,3
3544.600830078125,1752574412,,True,4,d979f0f5,2025-07-15_11-13-32,8.318213939666748,34.296319246292114,37690,sapien-desktop,192.168.1.136,34.296319246292114,4
