validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3951.510498046875,1752593588,,True,1,14d0fd73,2025-07-15_16-33-08,7.933343887329102,7.933343887329102,61465,sapien-desktop,192.168.1.136,7.933343887329102,1
