validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3810.89306640625,1752570770,,False,1,5823614d,2025-07-15_10-12-50,10.551573514938354,10.551573514938354,26503,sapien-desktop,192.168.1.136,10.551573514938354,1
3703.795654296875,1752570780,,False,2,5823614d,2025-07-15_10-13-00,9.264986753463745,19.8165602684021,26503,sapien-desktop,192.168.1.136,19.8165602684021,2
3659.94482421875,1752570789,,False,3,5823614d,2025-07-15_10-13-09,9.217142105102539,29.03370237350464,26503,sapien-desktop,192.168.1.136,29.03370237350464,3
3633.160888671875,1752570798,,False,4,5823614d,2025-07-15_10-13-18,9.233902931213379,38.26760530471802,26503,sapien-desktop,192.168.1.136,38.26760530471802,4
3606.146240234375,1752570807,,False,5,5823614d,2025-07-15_10-13-27,8.612843990325928,46.880449295043945,26503,sapien-desktop,192.168.1.136,46.880449295043945,5
3590.2744140625,1752570815,,False,6,5823614d,2025-07-15_10-13-35,8.763477087020874,55.64392638206482,26503,sapien-desktop,192.168.1.136,55.64392638206482,6
3573.362060546875,1752570824,,False,7,5823614d,2025-07-15_10-13-44,9.000983953475952,64.64491033554077,26503,sapien-desktop,192.168.1.136,64.64491033554077,7
3565.46728515625,1752570834,,False,8,5823614d,2025-07-15_10-13-54,9.5071542263031,74.15206456184387,26503,sapien-desktop,192.168.1.136,74.15206456184387,8
3558.5009765625,1752570844,,False,9,5823614d,2025-07-15_10-14-04,9.736690998077393,83.88875555992126,26503,sapien-desktop,192.168.1.136,83.88875555992126,9
3547.796142578125,1752570853,,False,10,5823614d,2025-07-15_10-14-13,9.492674589157104,93.38143014907837,26503,sapien-desktop,192.168.1.136,93.38143014907837,10
3541.612060546875,1752570863,,False,11,5823614d,2025-07-15_10-14-23,9.49954080581665,102.88097095489502,26503,sapien-desktop,192.168.1.136,102.88097095489502,11
3538.3330078125,1752570872,,False,12,5823614d,2025-07-15_10-14-32,9.370445013046265,112.25141596794128,26503,sapien-desktop,192.168.1.136,112.25141596794128,12
3539.79833984375,1752570881,,False,13,5823614d,2025-07-15_10-14-41,9.261030912399292,121.51244688034058,26503,sapien-desktop,192.168.1.136,121.51244688034058,13
3534.015625,1752570891,,False,14,5823614d,2025-07-15_10-14-51,9.293619394302368,130.80606627464294,26503,sapien-desktop,192.168.1.136,130.80606627464294,14
3532.9736328125,1752570900,,False,15,5823614d,2025-07-15_10-15-00,9.258535623550415,140.06460189819336,26503,sapien-desktop,192.168.1.136,140.06460189819336,15
3527.82275390625,1752570909,,False,16,5823614d,2025-07-15_10-15-09,9.25834608078003,149.3229479789734,26503,sapien-desktop,192.168.1.136,149.3229479789734,16
3526.328125,1752570918,,False,17,5823614d,2025-07-15_10-15-18,9.261977195739746,158.58492517471313,26503,sapien-desktop,192.168.1.136,158.58492517471313,17
3525.449462890625,1752570928,,False,18,5823614d,2025-07-15_10-15-28,9.273879051208496,167.85880422592163,26503,sapien-desktop,192.168.1.136,167.85880422592163,18
3524.79736328125,1752570937,,False,19,5823614d,2025-07-15_10-15-37,9.362792253494263,177.2215964794159,26503,sapien-desktop,192.168.1.136,177.2215964794159,19
3523.18212890625,1752570947,,False,20,5823614d,2025-07-15_10-15-47,9.470499515533447,186.69209599494934,26503,sapien-desktop,192.168.1.136,186.69209599494934,20
