validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3723.014404296875,1752571367,,False,1,696fff34,2025-07-15_10-22-47,10.42758846282959,10.42758846282959,29266,sapien-desktop,192.168.1.136,10.42758846282959,1
3643.599609375,1752571377,,False,2,696fff34,2025-07-15_10-22-57,9.430985689163208,19.858574151992798,29266,sapien-desktop,192.168.1.136,19.858574151992798,2
3594.64404296875,1752571386,,False,3,696fff34,2025-07-15_10-23-06,9.437542915344238,29.296117067337036,29266,sapien-desktop,192.168.1.136,29.296117067337036,3
3582.2802734375,1752571396,,True,4,696fff34,2025-07-15_10-23-16,9.411022424697876,38.70713949203491,29266,sapien-desktop,192.168.1.136,38.70713949203491,4
