validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3764.162353515625,1752572633,,False,1,689631bc,2025-07-15_10-43-53,9.327284812927246,9.327284812927246,33895,sapien-desktop,192.168.1.136,9.327284812927246,1
3681.50732421875,1752572641,,True,2,689631bc,2025-07-15_10-44-01,8.310800313949585,17.63808512687683,33895,sapien-desktop,192.168.1.136,17.63808512687683,2
