validation_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
3700.041259765625,1752573949,,False,1,ff61b15a,2025-07-15_11-05-49,11.756665229797363,11.756665229797363,36575,sapien-desktop,192.168.1.136,11.756665229797363,1
3609.422607421875,1752573959,,False,2,ff61b15a,2025-07-15_11-05-59,10.678093910217285,22.43475914001465,36575,sapien-desktop,192.168.1.136,22.43475914001465,2
3559.998046875,1752573970,,False,3,ff61b15a,2025-07-15_11-06-10,10.701426029205322,33.13618516921997,36575,sapien-desktop,192.168.1.136,33.13618516921997,3
3541.306640625,1752573981,,False,4,ff61b15a,2025-07-15_11-06-21,10.687485933303833,43.823671102523804,36575,sapien-desktop,192.168.1.136,43.823671102523804,4
3527.068115234375,1752573991,,False,5,ff61b15a,2025-07-15_11-06-31,10.7027587890625,54.526429891586304,36575,sapien-desktop,192.168.1.136,54.526429891586304,5
3519.25732421875,1752574002,,False,6,ff61b15a,2025-07-15_11-06-42,10.697980642318726,65.22441053390503,36575,sapien-desktop,192.168.1.136,65.22441053390503,6
3510.667236328125,1752574013,,False,7,ff61b15a,2025-07-15_11-06-53,10.71543288230896,75.93984341621399,36575,sapien-desktop,192.168.1.136,75.93984341621399,7
3504.786865234375,1752574024,,False,8,ff61b15a,2025-07-15_11-07-04,10.71294355392456,86.65278697013855,36575,sapien-desktop,192.168.1.136,86.65278697013855,8
3503.207763671875,1752574034,,False,9,ff61b15a,2025-07-15_11-07-14,10.735350131988525,97.38813710212708,36575,sapien-desktop,192.168.1.136,97.38813710212708,9
3500.800537109375,1752574045,,False,10,ff61b15a,2025-07-15_11-07-25,10.692125082015991,108.08026218414307,36575,sapien-desktop,192.168.1.136,108.08026218414307,10
3498.48291015625,1752574056,,False,11,ff61b15a,2025-07-15_11-07-36,10.70253038406372,118.78279256820679,36575,sapien-desktop,192.168.1.136,118.78279256820679,11
3496.1640625,1752574066,,False,12,ff61b15a,2025-07-15_11-07-46,10.70768141746521,129.490473985672,36575,sapien-desktop,192.168.1.136,129.490473985672,12
3493.36669921875,1752574077,,False,13,ff61b15a,2025-07-15_11-07-57,10.709634780883789,140.2001087665558,36575,sapien-desktop,192.168.1.136,140.2001087665558,13
3491.531494140625,1752574088,,False,14,ff61b15a,2025-07-15_11-08-08,10.693420648574829,150.89352941513062,36575,sapien-desktop,192.168.1.136,150.89352941513062,14
3489.4052734375,1752574099,,False,15,ff61b15a,2025-07-15_11-08-19,10.721019744873047,161.61454916000366,36575,sapien-desktop,192.168.1.136,161.61454916000366,15
3490.270263671875,1752574109,,False,16,ff61b15a,2025-07-15_11-08-29,10.716991901397705,172.33154106140137,36575,sapien-desktop,192.168.1.136,172.33154106140137,16
3489.7861328125,1752574120,,False,17,ff61b15a,2025-07-15_11-08-40,10.722824573516846,183.0543656349182,36575,sapien-desktop,192.168.1.136,183.0543656349182,17
3487.120849609375,1752574131,,False,18,ff61b15a,2025-07-15_11-08-51,10.737257719039917,193.79162335395813,36575,sapien-desktop,192.168.1.136,193.79162335395813,18
3486.53857421875,1752574141,,False,19,ff61b15a,2025-07-15_11-09-01,10.717966318130493,204.50958967208862,36575,sapien-desktop,192.168.1.136,204.50958967208862,19
3483.33984375,1752574152,,False,20,ff61b15a,2025-07-15_11-09-12,10.751893043518066,215.2614827156067,36575,sapien-desktop,192.168.1.136,215.2614827156067,20
